Date,Item,Quantity Sold,Price per Unit,Total Sales ($)
2024-11-11,Cake,22,3.49,76.78
2024-11-11,Smoothie,43,4.68,201.24
2024-11-12,Coffee,10,7.57,75.7
2024-11-12,Tea,32,5.24,167.68
2024-11-12,Cappuccino,48,6.16,295.68
2024-11-12,Latte,42,7.26,304.92
2024-11-12,Espresso,8,6.78,54.24
2024-11-12,Muffin,25,5.81,145.25
2024-11-12,Croissant,17,7.67,130.39
2024-11-12,Sandwich,31,7.61,235.91
2024-11-12,Cake,47,5.3,249.1
2024-11-12,Smoothie,39,6.34,247.26
2024-11-13,Coffee,36,5.24,188.64
2024-11-13,Tea,46,6.83,314.18
2024-11-13,Cappuccino,17,7.06,120.02
2024-11-13,Latte,8,3.23,25.84
2024-11-13,Espresso,7,3.87,27.09
2024-11-13,Muffin,32,2.76,88.32
2024-11-13,Croissant,11,7.71,84.81
2024-11-13,Sandwich,34,3.77,128.18
2024-11-13,Cake,18,3.44,61.92
2024-11-13,Smoothie,7,4.79,33.53
2024-11-14,Coffee,13,7.51,97.63
2024-11-14,Tea,15,7.52,112.8
2024-11-14,Cappuccino,9,6.06,54.54
2024-11-14,Latte,32,7.72,247.04
2024-11-14,Espresso,50,5.14,257.0
2024-11-14,Muffin,22,3.95,86.9
2024-11-14,Croissant,41,6.91,283.31
2024-11-14,Sandwich,36,4.18,150.48
2024-11-14,Cake,48,6.23,299.04
2024-11-14,Smoothie,28,5.1,142.8
2024-11-15,Coffee,23,3.74,86.02
2024-11-15,Tea,29,5.9,171.1
2024-11-15,Cappuccino,21,6.17,129.57
2024-11-15,Latte,13,7.34,95.42
2024-11-15,Espresso,44,4.88,214.72
2024-11-15,Muffin,46,7.03,323.38
2024-11-15,Croissant,35,4.74,165.9
2024-11-15,Sandwich,29,3.68,106.72
2024-11-15,Cake,45,5.1,229.5
2024-11-15,Smoothie,15,7.12,106.8
2024-11-16,Coffee,47,4.75,223.25
2024-11-16,Tea,11,3.16,34.76
2024-11-16,Cappuccino,18,4.89,88.02
2024-11-16,Latte,41,4.08,167.28
2024-11-16,Espresso,14,3.19,44.66
2024-11-16,Muffin,30,6.64,199.2
2024-11-16,Croissant,47,4.55,213.85
2024-11-16,Sandwich,17,7.37,125.29
2024-11-16,Cake,12,3.57,42.84
2024-11-16,Smoothie,19,3.46,65.74
2024-11-17,Coffee,40,6.51,260.4
2024-11-17,Tea,22,4.26,93.72
2024-11-17,Cappuccino,32,6.77,216.64
2024-11-17,Latte,35,7.02,245.7
2024-11-17,Espresso,50,4.57,228.5
2024-11-17,Muffin,18,5.86,105.48
2024-11-17,Croissant,24,6.01,144.24
2024-11-17,Sandwich,34,5.44,184.96
2024-11-17,Cake,41,5.7,233.7
2024-11-17,Smoothie,40,5.32,212.8
2024-11-18,Coffee,38,5.02,190.76
2024-11-18,Tea,41,2.96,121.36
2024-11-18,Cappuccino,26,7.77,202.02
2024-11-18,Latte,42,5.37,225.54
2024-11-18,Espresso,43,7.58,325.94
2024-11-18,Muffin,40,4.88,195.2
2024-11-18,Croissant,36,2.65,95.4
2024-11-18,Sandwich,15,2.91,43.65
2024-11-18,Cake,43,2.82,121.26
2024-11-18,Smoothie,49,4.91,240.59
2024-11-19,Coffee,36,4.52,162.72
2024-11-19,Tea,12,6.6,79.2
2024-11-19,Cappuccino,13,5.23,67.99
2024-11-19,Latte,29,3.53,102.37
2024-11-19,Espresso,44,5.15,226.6
2024-11-19,Muffin,21,7.84,164.64
2024-11-19,Croissant,40,6.67,266.8
2024-11-19,Sandwich,38,6.15,233.7
2024-11-19,Cake,28,6.86,192.08
2024-11-19,Smoothie,29,6.33,183.57
2024-11-20,Coffee,46,5.52,253.92
2024-11-20,Tea,9,6.86,61.74
2024-11-20,Cappuccino,21,6.42,134.82
2024-11-20,Latte,34,5.83,198.22
2024-11-20,Espresso,20,3.57,71.4
2024-11-20,Muffin,43,5.36,230.48
2024-11-20,Croissant,9,5.82,52.38
2024-11-20,Sandwich,34,2.61,88.74
2024-11-20,Cake,13,4.47,58.11
2024-11-20,Smoothie,46,6.06,278.76
2024-11-21,Coffee,48,3.13,150.24
2024-11-21,Tea,32,5.26,168.32
2024-11-21,Cappuccino,14,3.16,44.24
2024-11-21,Latte,21,4.42,92.82
2024-11-21,Espresso,20,5.41,108.2
2024-11-21,Muffin,41,3.47,142.27
2024-11-21,Croissant,20,5.09,101.8
2024-11-21,Sandwich,9,3.0,27.0
2024-11-21,Cake,18,7.25,130.5
2024-11-21,Smoothie,14,5.68,79.52
2024-11-22,Coffee,12,7.8,93.6
2024-11-22,Tea,41,3.77,154.57
2024-11-22,Cappuccino,25,5.86,146.5
2024-11-22,Latte,29,6.85,198.65
2024-11-22,Espresso,11,7.57,83.27
2024-11-22,Muffin,31,2.87,88.97
2024-11-22,Croissant,31,3.25,100.75
2024-11-22,Sandwich,11,3.67,40.37
2024-11-22,Cake,43,7.01,301.43
2024-11-22,Smoothie,48,7.14,342.72
2024-11-23,Coffee,14,2.96,41.44
2024-11-23,Tea,38,5.25,199.5
2024-11-23,Cappuccino,9,3.45,31.05
2024-11-23,Latte,12,2.78,33.36
2024-11-23,Espresso,8,4.78,38.24
2024-11-23,Muffin,33,3.59,118.47
2024-11-23,Croissant,16,4.6,73.6
2024-11-23,Sandwich,29,4.77,138.33
2024-11-23,Cake,44,4.74,208.56
2024-11-23,Smoothie,44,7.55,332.2
2024-11-24,Coffee,36,3.03,109.08
2024-11-24,Tea,28,5.67,158.76
2024-11-24,Cappuccino,11,3.37,37.07
2024-11-24,Latte,34,6.41,217.94
2024-11-24,Espresso,42,5.88,246.96
2024-11-24,Muffin,45,3.99,179.55
2024-11-24,Croissant,43,6.65,285.95
2024-11-24,Sandwich,16,2.86,45.76
2024-11-24,Cake,31,4.25,131.75
2024-11-24,Smoothie,35,5.08,177.8
2024-11-25,Coffee,10,7.62,76.2
2024-11-25,Tea,43,2.74,117.82
2024-11-25,Cappuccino,13,5.22,67.86
2024-11-25,Latte,24,3.26,78.24
2024-11-25,Espresso,9,2.85,25.65
2024-11-25,Muffin,45,6.38,287.1
2024-11-25,Croissant,49,3.36,164.64
2024-11-25,Sandwich,18,7.37,132.66
2024-11-25,Cake,45,7.81,351.45
2024-11-25,Smoothie,10,6.3,63.0
2024-11-26,Coffee,47,3.87,181.89
2024-11-26,Tea,14,4.46,62.44
2024-11-26,Cappuccino,46,5.2,239.2
2024-11-26,Latte,32,4.97,159.04
2024-11-26,Espresso,18,7.94,142.92
2024-11-26,Muffin,11,5.94,65.34
2024-11-26,Croissant,37,5.22,193.14
2024-11-26,Sandwich,19,5.96,113.24
2024-11-26,Cake,5,4.51,22.55
2024-11-26,Smoothie,23,5.77,132.71
2024-11-27,Coffee,40,7.65,306.0
2024-11-27,Tea,33,6.22,205.26
2024-11-27,Cappuccino,17,4.83,82.11
2024-11-27,Latte,22,4.41,97.02
2024-11-27,Espresso,32,6.02,192.64
2024-11-27,Muffin,46,7.83,360.18
2024-11-27,Croissant,47,5.33,250.51
2024-11-27,Sandwich,6,6.07,36.42
2024-11-27,Cake,46,7.4,340.4
2024-11-27,Smoothie,42,4.96,208.32
2024-11-28,Coffee,18,5.88,105.84
2024-11-28,Tea,42,5.3,222.6
2024-11-28,Cappuccino,45,7.78,350.1
2024-11-28,Latte,9,6.05,54.45
2024-11-28,Espresso,10,7.92,79.2
2024-11-28,Muffin,35,4.11,143.85
2024-11-28,Croissant,8,3.89,31.12
2024-11-28,Sandwich,41,5.63,230.83
2024-11-28,Cake,46,3.47,159.62
2024-11-28,Smoothie,15,7.55,113.25
2024-11-29,Coffee,22,2.97,65.34
2024-11-29,Tea,49,4.3,210.7
2024-11-29,Cappuccino,37,4.87,180.19
2024-11-29,Latte,24,7.54,180.96
2024-11-29,Espresso,11,6.21,68.31
2024-11-29,Muffin,46,2.88,132.48
2024-11-29,Croissant,15,5.16,77.4
2024-11-29,Sandwich,41,4.86,199.26
2024-11-29,Cake,50,7.94,397.0
2024-11-29,Smoothie,38,5.75,218.5
2024-11-30,Coffee,18,3.98,71.64
2024-11-30,Tea,22,7.14,157.08
2024-11-30,Cappuccino,38,7.51,285.38
2024-11-30,Latte,7,5.22,36.54
2024-11-30,Espresso,12,7.68,92.16
2024-11-30,Muffin,20,3.78,75.6
2024-11-30,Croissant,49,2.68,131.32
2024-11-30,Sandwich,5,7.91,39.55
2024-11-30,Cake,19,4.84,91.96
2024-11-30,Smoothie,17,3.5,59.5
2024-12-01,Coffee,43,6.32,271.76
2024-12-01,Tea,9,7.69,69.21
2024-12-01,Cappuccino,23,3.97,91.31
2024-12-01,Latte,32,7.59,242.88
2024-12-01,Espresso,47,6.62,311.14
2024-12-01,Muffin,39,5.96,232.44
2024-12-01,Croissant,9,3.8,34.2
2024-12-01,Sandwich,50,3.42,171.0
2024-12-01,Cake,15,3.45,51.75
2024-12-01,Smoothie,9,3.49,31.41
2024-12-02,Coffee,31,7.26,225.06
2024-12-02,Tea,16,5.36,85.76
2024-12-02,Cappuccino,37,4.5,166.5
2024-12-02,Latte,49,4.71,230.79
2024-12-02,Espresso,46,3.19,146.74
2024-12-02,Muffin,21,6.05,127.05
2024-12-02,Croissant,16,3.38,54.08
2024-12-02,Sandwich,36,3.5,126.0
2024-12-02,Cake,34,2.86,97.24
2024-12-02,Smoothie,29,7.49,217.21
2024-12-03,Coffee,39,2.9,113.1
2024-12-03,Tea,50,4.42,221.0
2024-12-03,Cappuccino,26,4.33,112.58
2024-12-03,Latte,36,3.54,127.44
2024-12-03,Espresso,29,7.38,214.02
2024-12-03,Muffin,19,5.97,113.43
2024-12-03,Croissant,19,4.25,80.75
2024-12-03,Sandwich,35,3.1,108.5
2024-12-03,Cake,38,5.36,203.68
2024-12-03,Smoothie,48,4.18,200.64
2024-12-04,Coffee,6,6.41,38.46
2024-12-04,Tea,6,4.05,24.3
2024-12-04,Cappuccino,42,2.9,121.8
2024-12-04,Latte,44,5.49,241.56
2024-12-04,Espresso,36,5.35,192.6
2024-12-04,Muffin,8,7.93,63.44
2024-12-04,Croissant,6,7.23,43.38
2024-12-04,Sandwich,10,5.75,57.5
2024-12-04,Cake,38,7.32,278.16
2024-12-04,Smoothie,19,4.71,89.49
2024-12-05,Coffee,49,7.86,385.14
2024-12-05,Tea,48,6.37,305.76
2024-12-05,Cappuccino,35,6.52,228.2
2024-12-05,Latte,44,7.56,332.64
2024-12-05,Espresso,43,5.76,247.68
2024-12-05,Muffin,15,6.9,103.5
2024-12-05,Croissant,40,5.04,201.6
2024-12-05,Sandwich,25,3.05,76.25
2024-12-05,Cake,10,2.57,25.7
2024-12-05,Smoothie,28,3.91,109.48
2024-12-06,Coffee,15,4.37,65.55
2024-12-06,Tea,18,2.87,51.66
2024-12-06,Cappuccino,50,3.38,169.0
2024-12-06,Latte,13,5.6,72.8
2024-12-06,Espresso,7,6.23,43.61
2024-12-06,Muffin,16,6.85,109.6
2024-12-06,Croissant,5,5.42,27.1
2024-12-06,Sandwich,5,5.39,26.95
2024-12-06,Cake,50,5.86,293.0
2024-12-06,Smoothie,23,5.21,119.83
2024-12-07,Coffee,33,5.25,173.25
2024-12-07,Tea,27,5.81,156.87
2024-12-07,Cappuccino,28,3.37,94.36
2024-12-07,Latte,19,7.67,145.73
2024-12-07,Espresso,20,5.02,100.4
2024-12-07,Muffin,29,7.47,216.63
2024-12-07,Croissant,33,3.43,113.19
2024-12-07,Sandwich,24,2.94,70.56
2024-12-07,Cake,44,4.64,204.16
2024-12-07,Smoothie,6,7.6,45.6
2024-12-08,Coffee,45,7.76,349.2
2024-12-08,Tea,46,3.18,146.28
2024-12-08,Cappuccino,38,2.54,96.52
2024-12-08,Latte,39,7.78,303.42
2024-12-08,Espresso,31,2.67,82.77
2024-12-08,Muffin,10,3.44,34.4
2024-12-08,Croissant,10,7.11,71.1
2024-12-08,Sandwich,9,7.3,65.7
2024-12-08,Cake,28,7.3,204.4
2024-12-08,Smoothie,32,6.21,198.72
2024-12-09,Coffee,50,7.1,355.0
2024-12-09,Tea,42,4.45,186.9
2024-12-09,Cappuccino,21,3.16,66.36
2024-12-09,Latte,30,4.85,145.5
2024-12-09,Espresso,12,4.68,56.16
2024-12-09,Muffin,40,7.45,298.0
2024-12-09,Croissant,45,4.7,211.5
2024-12-09,Sandwich,9,6.08,54.72
2024-12-09,Cake,10,3.92,39.2
2024-12-09,Smoothie,8,7.48,59.84
2024-12-10,Coffee,10,4.03,40.3
2024-12-10,Tea,45,5.7,256.5
2024-12-10,Cappuccino,17,3.66,62.22
2024-12-10,Latte,12,3.04,36.48
2024-12-10,Espresso,23,2.64,60.72
2024-12-10,Muffin,25,7.23,180.75
2024-12-10,Croissant,11,5.26,57.86
2024-12-10,Sandwich,9,2.59,23.31
2024-12-10,Cake,28,7.26,203.28
2024-12-10,Smoothie,45,7.08,318.6
2024-12-11,Coffee,45,6.95,312.75
2024-12-11,Tea,47,5.76,270.72
2024-12-11,Cappuccino,19,4.67,88.73
2024-12-11,Latte,49,7.84,384.16
2024-12-11,Espresso,19,5.67,107.73
2024-12-11,Muffin,13,6.64,86.32
2024-12-11,Croissant,13,5.02,65.26
2024-12-11,Sandwich,32,3.78,120.96
2024-12-11,Cake,28,5.66,158.48
2024-12-11,Smoothie,10,6.2,62.0
2024-12-12,Coffee,40,6.63,265.2
2024-12-12,Tea,6,5.14,30.84
2024-12-12,Cappuccino,10,3.73,37.3
2024-12-12,Latte,5,6.9,34.5
2024-12-12,Espresso,46,3.75,172.5
2024-12-12,Muffin,37,5.86,216.82
2024-12-12,Croissant,36,7.31,263.16
2024-12-12,Sandwich,6,4.0,24.0
2024-12-12,Cake,37,2.67,98.79
2024-12-12,Smoothie,14,4.26,59.64
2024-12-13,Coffee,11,6.08,66.88
2024-12-13,Tea,43,6.8,292.4
2024-12-13,Cappuccino,18,2.92,52.56
2024-12-13,Latte,11,5.95,65.45
2024-12-13,Espresso,48,4.05,194.4
2024-12-13,Muffin,14,3.64,50.96
2024-12-13,Croissant,14,2.63,36.82
2024-12-13,Sandwich,6,4.53,27.18
2024-12-13,Cake,8,6.32,50.56
2024-12-13,Smoothie,41,7.47,306.27
2024-12-14,Coffee,40,3.06,122.4
2024-12-14,Tea,18,3.52,63.36
2024-12-14,Cappuccino,39,4.79,186.81
2024-12-14,Latte,25,7.26,181.5
2024-12-14,Espresso,17,6.87,116.79
2024-12-14,Muffin,10,5.09,50.9
2024-12-14,Croissant,22,2.68,58.96
2024-12-14,Sandwich,20,7.89,157.8
2024-12-14,Cake,30,5.66,169.8
2024-12-14,Smoothie,35,7.9,276.5
2024-12-15,Coffee,17,7.3,124.1
2024-12-15,Tea,41,3.75,153.75
2024-12-15,Cappuccino,34,4.33,147.22
2024-12-15,Latte,17,2.6,44.2
2024-12-15,Espresso,10,7.17,71.7
2024-12-15,Muffin,20,3.15,63.0
2024-12-15,Croissant,44,6.08,267.52
2024-12-15,Sandwich,44,7.01,308.44
2024-12-15,Cake,40,7.48,299.2
2024-12-15,Smoothie,27,6.72,181.44
2024-12-16,Coffee,39,5.63,219.57
2024-12-16,Tea,29,5.8,168.2
2024-12-16,Cappuccino,21,2.96,62.16
2024-12-16,Latte,44,2.59,113.96
2024-12-16,Espresso,11,5.07,55.77
2024-12-16,Muffin,43,5.87,252.41
2024-12-16,Croissant,6,7.54,45.24
2024-12-16,Sandwich,47,7.69,361.43
2024-12-16,Cake,25,4.21,105.25
2024-12-16,Smoothie,44,7.98,351.12
2024-12-17,Coffee,44,7.19,316.36
2024-12-17,Tea,20,3.62,72.4
2024-12-17,Cappuccino,20,6.5,130.0
2024-12-17,Latte,47,5.05,237.35
2024-12-17,Espresso,8,2.54,20.32
2024-12-17,Muffin,46,2.58,118.68
2024-12-17,Croissant,13,4.59,59.67
2024-12-17,Sandwich,8,5.87,46.96
2024-12-17,Cake,7,6.28,43.96
2024-12-17,Smoothie,29,4.11,119.19
2024-12-18,Coffee,6,2.61,15.66
2024-12-18,Tea,27,6.27,169.29
2024-12-18,Cappuccino,26,4.85,126.1
2024-12-18,Latte,28,7.58,212.24
2024-12-18,Espresso,43,6.19,266.17
2024-12-18,Muffin,6,7.53,45.18
2024-12-18,Croissant,22,5.41,119.02
2024-12-18,Sandwich,20,2.95,59.0
2024-12-18,Cake,32,4.82,154.24
2024-12-18,Smoothie,21,5.53,116.13
2024-12-19,Coffee,10,5.07,50.7
2024-12-19,Tea,47,5.98,281.06
2024-12-19,Cappuccino,27,5.17,139.59
2024-12-19,Latte,34,2.83,96.22
2024-12-19,Espresso,38,3.44,130.72
2024-12-19,Muffin,34,4.36,148.24
2024-12-19,Croissant,37,6.38,236.06
2024-12-19,Sandwich,43,6.09,261.87
2024-12-19,Cake,5,7.7,38.5
2024-12-19,Smoothie,11,6.87,75.57
2024-12-20,Coffee,14,4.21,58.94
2024-12-20,Tea,6,4.79,28.74
2024-12-20,Cappuccino,28,2.67,74.76
2024-12-20,Latte,24,2.63,63.12
2024-12-20,Espresso,7,4.39,30.73
2024-12-20,Muffin,27,7.98,215.46
2024-12-20,Croissant,18,7.62,137.16
2024-12-20,Sandwich,33,6.81,224.73
2024-12-20,Cake,25,3.92,98.0
2024-12-20,Smoothie,24,3.01,72.24
2024-12-21,Coffee,28,7.07,197.96
2024-12-21,Tea,49,7.77,380.73
2024-12-21,Cappuccino,10,5.54,55.4
2024-12-21,Latte,18,5.54,99.72
2024-12-21,Espresso,12,6.0,72.0
2024-12-21,Muffin,23,6.59,151.57
2024-12-21,Croissant,12,2.84,34.08
2024-12-21,Sandwich,23,5.49,126.27
2024-12-21,Cake,28,6.79,190.12
2024-12-21,Smoothie,38,7.7,292.6
2024-12-22,Coffee,23,3.98,91.54
2024-12-22,Tea,36,6.42,231.12
2024-12-22,Cappuccino,30,4.76,142.8
2024-12-22,Latte,27,7.87,212.49
2024-12-22,Espresso,43,3.36,144.48
2024-12-22,Muffin,40,4.55,182.0
2024-12-22,Croissant,14,7.75,108.5
2024-12-22,Sandwich,28,4.26,119.28
2024-12-22,Cake,30,2.59,77.7
2024-12-22,Smoothie,28,3.61,101.08
2024-12-23,Coffee,38,7.87,299.06
2024-12-23,Tea,27,6.37,171.99
2024-12-23,Cappuccino,34,3.16,107.44
2024-12-23,Latte,32,7.95,254.4
2024-12-23,Espresso,8,4.93,39.44
2024-12-23,Muffin,24,5.8,139.2
2024-12-23,Croissant,30,2.91,87.3
2024-12-23,Sandwich,42,3.78,158.76
2024-12-23,Cake,32,4.57,146.24
2024-12-23,Smoothie,32,7.49,239.68
2024-12-24,Coffee,30,4.67,140.1
2024-12-24,Tea,48,4.63,222.24
2024-12-24,Cappuccino,45,6.97,313.65
2024-12-24,Latte,15,4.4,66.0
2024-12-24,Espresso,43,4.95,212.85
2024-12-24,Muffin,11,4.11,45.21
2024-12-24,Croissant,21,6.58,138.18
2024-12-24,Sandwich,5,2.73,13.65
2024-12-24,Cake,16,3.09,49.44
2024-12-24,Smoothie,11,2.64,29.04
2024-12-25,Coffee,45,6.94,312.3
2024-12-25,Tea,39,7.18,280.02
2024-12-25,Cappuccino,13,6.63,86.19
2024-12-25,Latte,21,4.45,93.45
2024-12-25,Espresso,38,6.32,240.16
2024-12-25,Muffin,22,3.57,78.54
2024-12-25,Croissant,28,2.8,78.4
2024-12-25,Sandwich,27,4.48,120.96
2024-12-25,Cake,32,3.66,117.12
2024-12-25,Smoothie,40,5.97,238.8
2024-12-26,Coffee,8,6.37,50.96
2024-12-26,Tea,21,3.77,79.17
2024-12-26,Cappuccino,43,3.68,158.24
2024-12-26,Latte,35,7.75,271.25
2024-12-26,Espresso,48,4.23,203.04
2024-12-26,Muffin,40,3.33,133.2
2024-12-26,Croissant,8,3.64,29.12
2024-12-26,Sandwich,43,5.72,245.96
2024-12-26,Cake,38,3.33,126.54
2024-12-26,Smoothie,21,3.26,68.46
2024-12-27,Coffee,23,6.04,138.92
2024-12-27,Tea,9,5.27,47.43
2024-12-27,Cappuccino,15,5.14,77.1
2024-12-27,Latte,38,6.08,231.04
2024-12-27,Espresso,45,4.86,218.7
2024-12-27,Muffin,20,4.32,86.4
2024-12-27,Croissant,48,5.6,268.8
2024-12-27,Sandwich,12,4.82,57.84
2024-12-27,Cake,32,2.91,93.12
2024-12-27,Smoothie,23,6.25,143.75
2024-12-28,Coffee,31,2.97,92.07
2024-12-28,Tea,46,7.73,355.58
2024-12-28,Cappuccino,19,4.34,82.46
2024-12-28,Latte,48,4.65,223.2
2024-12-28,Espresso,25,7.33,183.25
2024-12-28,Muffin,39,5.32,207.48
2024-12-28,Croissant,29,7.13,206.77
2024-12-28,Sandwich,38,5.19,197.22
2024-12-28,Cake,27,6.29,169.83
2024-12-28,Smoothie,24,6.45,154.8
2024-12-29,Coffee,45,7.32,329.4
2024-12-29,Tea,48,5.44,261.12
2024-12-29,Cappuccino,8,2.86,22.88
2024-12-29,Latte,26,7.59,197.34
2024-12-29,Espresso,39,6.52,254.28
2024-12-29,Muffin,25,5.63,140.75
2024-12-29,Croissant,48,5.4,259.2
2024-12-29,Sandwich,13,6.87,89.31
2024-12-29,Cake,6,5.16,30.96
2024-12-29,Smoothie,38,7.31,277.78
2024-12-30,Coffee,33,5.12,168.96
2024-12-30,Tea,18,7.88,141.84
2024-12-30,Cappuccino,7,4.29,30.03
2024-12-30,Latte,24,6.2,148.8
2024-12-30,Espresso,44,3.86,169.84
2024-12-30,Muffin,7,7.89,55.23
2024-12-30,Croissant,5,6.66,33.3
2024-12-30,Sandwich,20,7.75,155.0
2024-12-30,Cake,21,4.33,90.93
2024-12-30,Smoothie,15,5.68,85.2
2024-12-31,Coffee,7,2.51,17.57
2024-12-31,Tea,11,3.81,41.91
2024-12-31,Cappuccino,33,4.03,132.99
2024-12-31,Latte,29,5.74,166.46
2024-12-31,Espresso,38,4.96,188.48
2024-12-31,Muffin,37,3.19,118.03
2024-12-31,Croissant,32,6.4,204.8
2024-12-31,Sandwich,17,4.32,73.44
2024-12-31,Cake,10,5.29,52.9
2024-12-31,Smoothie,42,7.77,326.34
